Região;Local;Longitude;Latitude;Referência;;;;;;;;;
América do Norte;    crater lake/or;-122,1;42,51; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Norte;    pichilingue;-110,17;24,2; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Norte;    pichilingue;-110,17;24,2; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Norte;    pichilingue;-110,17;24,2; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ... ";;;;;;;;
América do Norte;pichilingue;-110,17;24,2; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Norte;    pichilingue;-110,17;24,2; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Norte;    los molinos/sin;-109;25,5; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Norte;    tepic;-104,51;21,3; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    tequila/jal;-103,5;20,53; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    uruapan/mic;-102,04;19,26; Gallo A.J. and Salceda V.M. (1974); Drosophila collections from fo ...;;;;;;;;
América do Norte;    uruapan/mic;-102,04;19,26; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    patzcuaro/mic;-101,38;19,3; Ehrman L. and Powell J.R. (1982); The Drosophila willistoni spec ...;;;;;;;;
América do Norte;    morelia/mic;-101,11;19,4; Ehrman L. and Powell J.R. (1982); The Drosophila willistoni spec ...;;;;;;;;
América do Norte;    huichihuayan/slp;-101;23; Yoon J.S. (1984); Drosophila species stock list ...;;;;;;;;
América do Norte;    huichihuayan/slp;-101;23; Yoon J.S. (1990); Drosophila species stock list ...;;;;;;;;
América do Norte;    huichihuayan/slp;-101;23; Yoon Z. (1996); Stock List. National Drosophil ...;;;;;;;;
América do Norte;    saltillo/coa;-101;25,3; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    axtla/slp;-100,58;22,11; Burla H. et al. (1949); The willistoni group of siblin ...;;;;;;;;
América do Norte;    axtla/slp;-100,58;22,11; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
América do Norte;    axtla/slp;-100,58;22,11; Dobzhansky T. et al. (1950); A comparative study of chromos ...;;;;;;;;
América do Norte;    axtla/slp;-100,58;22,11; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Norte;    axtla/slp;-100,58;22,11; Spieth H.T. (1949); Sexual behavior and isolation ...;;;;;;;;
América do Norte;    zitacuaro/mic;-100,21;19,28; Gallo A.J. and Salceda V.M. (1974); Drosophila collections from fo ...;;;;;;;;
América do Norte;    mexico;-100;20; Vargas L. (1954); Lista de las especies de Droso ...;;;;;;;;
América do Norte;    taxco/gue;-99,36;18,33; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    zumpango/gue;-99,3;17,39; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    alpuyeca/mor;-99,16;18,44; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Robe L.J. et al. (2010); Taxonomic boundaries;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Throckmorton L.H. (1962); The Problem of Phylogeny in th ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Yoon J.S. (1984); Drosophila species stock list ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Yoon J.S. (1990); Drosophila species stock list ...;;;;;;;;
América do Norte;    cuernavaca/mor;-99,15;18,57; Yoon Z. (1996); Stock List. National Drosophil ...;;;;;;;;
América do Norte;    morelos;-99;19; Patterson J.T. (1943); The Drosophilidae of the South ...;;;;;;;;
América do Norte;    llera/tam;-99;24; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    tamazunchale/slp;-98,47;21,16; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Yoon J.S. (1984); Drosophila species stock list ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Yoon J.S. (1990); Drosophila species stock list ...;;;;;;;;
América do Norte;    atlixco/pue;-98,26;18,55; Yoon Z. (1996); Stock List. National Drosophil ...;;;;;;;;
América do Norte;    poza rica;-97,26;20,34; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    tehuacan/pue;-97,23;18,27; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Norte;    tehuacan/pue;-97,23;18,27; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Norte;    cordoba/vcr;-96,55;18,55; Patterson J.T. and Mainland G.B. (1944); The Drosophilidae of Mexico. ...;;;;;;;;
América do Norte;    oaxaca/oxa;-96,44;17,02; Hsu T.C. (1949); The external genital apparatus ...;;;;;;;;
América do Norte;    laguna verde/vcr;-96,24;19,43; Salceda V.M. (2006); Chromosomal polymorphism in a ...;;;;;;;;
América do Norte;    apazapan;-96,1;19,11; Garcia A.C.L. et al. (2006); Identification of the sibling ...;;;;;;;;
América do Norte;    apazapan;-96,1;19,11; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Norte;    apazapan;-96,1;19,11; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Norte;    veracruz/vcr;-96,1;19,11; Rohde C. et al. (2006); Chromosomal evolution of sibli ...;;;;;;;;
América do Norte;    arroyo agrio/vcr;-94;18; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    comalcalco;-93,1;18,16; Salceda V.M. (2001); Inversion polymorphism in a na ...;;;;;;;;
América do Norte;    comalcalco;-93,1;18,16; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    teapa;-92,56;17,35; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    jalapa/vcr;-92,48;17,45; Gallo A.J. and Salceda V.M. (1974); Drosophila collections from fo ...;;;;;;;;
América do Norte;    kolemjaa;-92;18; Salceda V.M. (2005); Chromosomal polymorphism in na ...;;;;;;;;
América do Norte;    chetumal;-88,17;18,3; Chambers G.K. et al. (1978); Alcohol-Oxidizing Enzymes in 1 ...;;;;;;;;
América do Norte;    chetumal;-88,17;18,3; McDonald J.F. and Avise J.C. (1976); Evidence for the Adaptive Sign ...;;;;;;;;
América do Norte;    fairchild/fl;-82,16;29,43; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Norte;    collier/fl;-81,35;25,59; Patterson J.T. and Wagner R.P. (1943); Geographical distribution of s ...;;;;;;;;
América do Norte;    florida;-81,3;27,4; Sassi A.K. et al. (2005); Transposable elements P and gy ...;;;;;;;;
América do Norte;    florida;-81,3;27,4; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
América do Norte;    florida;-81,3;27,4; Townsend J.I. and Wheeler M.R. (1955); Notes on Puerto Rican Drosophi ...;;;;;;;;
América do Norte;    lake placid/fl;-81,22;27,18; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
América do Norte;    lake placid/fl;-81,22;27,18; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
América do Norte;    lake placid/fl;-81,22;27,18; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
América do Norte;    lake placid/fl;-81,22;27,18; Townsend J.I. (1952); Genetics of marginal populatio ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Daniels S.B. and Strausbaugh L.D. (1986); The Distribution of P-Element ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Patterson J.T. and Wagner R.P. (1943); Geographical distribution of s ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Yoon J.S. (1984); Drosophila species stock list ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Yoon J.S. (1990); Drosophila species stock list ...;;;;;;;;
América do Norte;    royal palm park/fl;-81;27; Yoon Z. (1996); Stock List. National Drosophil ... ;;;;;;;;
América do Norte;    coral gables/fl;-80,16;25,42; Ehrman L. and Miller T. (1982); Florida Drosophila. ...;;;;;;;;
América do Norte;    miami/fl;-80,15;25,45; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
América do Norte;    miami/fl;-80,15;25,45; Yoon J.S. (1990); Drosophila species stock list ...;;;;;;;;
América do Norte;    miami/fl;-80,15;25,45; Yoon Z. (1996); Stock List. National Drosophil ...;;;;;;;;
América do Norte;    pompano/fl;-80,07;26,14; Hunter A.S. (1981); Drosophila of Pompano Beach;;;;;;;;
América do Norte;    lake placid/ny;-74,01;44,18; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
América do Norte;-;-;-; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ...;;;;;;;;
América do Norte;-;-;-; Fauron C.M.-R. and Wolstenholme D.R. (1976); Structural heterogeneity of mi ...;;;;;;;;
América do Norte;-;-;-; Patterson J.T. (1943); The Drosophilidae of the South ...;;;;;;;;
América do Norte;-;-;-; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ...";;;;;;;;
América do Norte;-;-;-; Krimbas C.B. (1959); Comparison of the concealed va ...;;;;;;;;
Africa;valle;16;-24; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
Africa;natal;31;-29; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     quirigua; -90.00;15.00 ; Ayala F.J. et al. (1972); Enzyme variability in the Dros ... ;;;;;;;;
América Central;     quirigua; -90.00;15.00 ; Burla H. et al. (1949); The willistoni group of siblin ... ;;;;;;;;
América Central;     quirigua; -90.00;15.00 ; Dobzhansky T. (1946); Complete reproductive isolatio ... ;;;;;;;;
América Central;     quirigua; -90.00;15.00 ; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ... ";;;;;;;;
América Central;     quirigua; -90.00;15.00 ; Dobzhansky T. and Mayr E. (1944); Experiments on sexual isolatio ... ;;;;;;;;
América Central;     quirigua; -90.00;15.00 ; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ... ;;;;;;;;
América Central;     tikal; -89.24;17.13 ; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América Central;     tikal; -89.24;17.13 ; Krimbas C.B. (1959); Comparison of the concealed va ... ;;;;;;;;
América Central;     tikal; -89.24;17.13 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Daniels S.B. and Strausbaugh L.D. (1986); The Distribution of P-Element ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Yoon J.S. (1984); Drosophila species stock list ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Yoon J.S. (1990); Drosophila species stock list ... ;;;;;;;;
América Central;     san salvador/es; -89.10;13.40 ; Yoon Z. (1996); Stock List. National Drosophil ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Carson H.L. (1965); Chromosomal Morphism in Geogra ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Dobzhansky T. and Pavlovsky O. (1955); An extreme case of heterosis i ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Heed W.B. (1956); Apuntes sobre la ecologia y la ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Heed W.B. (1957); Ecological and distributional ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     el salvador; -88.55;14.45 ; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ... ;;;;;;;;
América Central;     belize; -88.10;17.29 ; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ... ;;;;;;;;
América Central;     belize; -88.10;17.29 ; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ... ;;;;;;;;
América Central;     belize; -88.10;17.29 ; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ... ;;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; Ayala F.J. et al. (1972); Enzyme variability in the Dros ... ;;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; Dobzhansky T. (1957); Genetics of natural population ... Honduras: willistoni;;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ... ";;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; Dobzhansky T. and Pavlovsky O. (1955); An extreme case of heterosis i ... ;;;;;;;;
América Central;     lancetilla; -88.00;15.00 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     la lima; -87.55;15.20 ; Dobzhansky T. and Pavlovsky O. (1955); An extreme case of heterosis i ... ;;;;;;;;
América Central;     costa rica; -85.17;8.55 ; da Cunha A.B. et al. (1950); Adaptive chromosomal polymorph ... ;;;;;;;;
América Central;     costa rica; -85.17;8.55 ; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ... ;;;;;;;;
América Central;     costarica; -85.17;8.55 ; Dobzhansky T. et al. (1950); A comparative study of chromos ... ;;;;;;;;
América Central;     port limon/cr; -85.00;10.00 ; Sturtevant A.H. (1921); The North American Species of ... ;;;;;;;;
América Central;     tortuguero; -85.00;10.00 ; Ayala F.J. et al. (1972); Enzyme variability in the Dros ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Daniels S.B. and Strausbaugh L.D. (1986); The Distribution of P-Element ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Silva J.C. and Kidwell M.G. (2004); Evolution of P Elements in Nat ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Yoon J.S. (1984); Drosophila species stock list ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Yoon J.S. (1990); Drosophila species stock list ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Yoon Z. (1996); Stock List. National Drosophil ... ;;;;;;;;
América Central;     santa maria de ostuma; -85.00;12.00 ; Yoon J.S. et al. (1990); Longevity of 68 species of Dro ... ;;;;;;;;
América Central;     santa maria/nicaragua; -85.00;12.00 ; Gleason J.M. and Powell J.R. (1997); Interspecific and Intraspecifi ... ;;;;;;;;
América Central;     san jose/cr; -84.04;9.59 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     san jose/cr; -84.04;9.59 ; Sturtevant A.H. (1921); The North American Species of ... ;;;;;;;;
América Central;     cano mora; -84.00;10.00 ; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ... ;;;;;;;;
América Central;     cano mora; -84.00;10.00 ; Ritchie M.G. and Gleason J.M. (1995); Rapid evolution of courtship s ... ;;;;;;;;
América Central;     santa ana/cr; -84.00;10.00 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     yunque; -84.00;10.00 ; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ... ;;;;;;;;
América Central;     yunque; -84.00;10.00 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     san isidro de general; -83.82;9.28 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     san isidro/cr; -83.42;9.28 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     turrialba; -83.40;9.56 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     turrialba; -83.40;9.56 ; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América Central;     turrialba; -83.40;9.56 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     turrialba; -83.40;9.56 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     la lola; -83.30;10.06 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     la lola; -83.30;10.06 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     la lola; -83.30;10.06 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     el volcan/panama; -82.40;8.45 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     boquete; -82.28;8.46 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     almirante; -82.22;9.20 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     cerro campana; -81.17;8.26 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     cerro campana; -81.17;8.26 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     el valle/panama; -80.08;8.36 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     goofy lake; -80.00;11.00 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     madden forest; -80.00;11.00 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     fort sherman; -79.57;9.21 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     capira; -79.51;8.48 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Dobzhansky T. (1957); Genetics of natural population ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Serradilla J.M. and Ayala F.J. (1983); Ecological and evolutionary di ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Sevenster J.G. (1992); The community ecology of frugi ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Sevenster J.G. and van Alphen J.J.M. (1993); A life history trade-off in Dr ... ;;;;;;;;
América Central;     barro colorado; -79.50;9.08 ; Sevenster J.G. and van Alphen J.J.M. (1996); Aggregation and coexistence. I ... ;;;;;;;;
América Central;     frijoles; -79.48;9.11 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     darien/panama; -79.46;9.07 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     camaron; -79.34;8.59 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     cerro azul; -79.25;9.10 ; Ayala F.J. (1970); Competition;;;;;;;;
América Central;     panama; -79.00;9.00 ; Baldal E.A. et al. (2005); The effects of larval density ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Carson H.L. (1965); Chromosomal Morphism in Geogra ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; da Cunha A.B. et al. (1959); Genetics of natural population ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Duda O. (1927); Die sudamerikanischen Drosophi ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Krimbas C.B. (1959); Comparison of the concealed va ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; van der Linde K. (2005); Testing Drosophila life-histor ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Sturtevant A.H. (1921); The North American Species of ... ;;;;;;;;
América Central;     panama; -79.00;9.00 ; Valente V.L.S. and Araujo A.M. (1986); Comments on breeding sites of ... ;;;;;;;;
América Central;     jaque; -78.08;7.31 ; Ayala F.J. et al. (1972); Enzyme variability in the Dros ... ;;;;;;;;
América Central;     jaque; -78.08;7.31 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;     el real/panama; -77.42;8.06 ; Pipkin S.B. (1965); The Influence of Adult and Lar ... ;;;;;;;;
América Central;     el real/panama; -77.42;8.06 ; Spassky B. et al. (1971); Geography of the sibling speci ... ;;;;;;;;
América Central;-;-;-; Griffith E.C. and Powell J.R. (1997); Adh Nucleotide Variation in Dr ... ;;;;;;;;
América Central;-;-;-; Dobzhansky T. (1965);" Wild"" and ""Domestic"" Species o ... ";;;;;;;;
Ilhas do Caribe;    herradura/cuba;-83,25;22,31; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    havana/cuba;-82,25;23,07; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    baracoa;-82,21;23,04; Townsend J.I. (1953); To obtain Drosophila williston ...;;;;;;;;
Ilhas do Caribe;    old providence;-81,22;13,21; Hunter A.S. and Newball S. (1961); Drosophila of Old Providence I ...;;;;;;;;
Ilhas do Caribe;    grand cayman;-81,15;19,2; Ayala F.J. et al. (1972); Enzyme variability in the Dros ...;;;;;;;;
Ilhas do Caribe;    grand cayman;-81,15;19,2; Ehrman L. and Petit C. (1968); Genotype frequency and mating ...;;;;;;;;
Ilhas do Caribe;    grand cayman;-81,15;19,2; Petit C. and Ehrman L. (1968); Le role de la selection sexuel ...;;;;;;;;
Ilhas do Caribe;    grand cayman;-81,15;19,2; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    cienfuegos;-80,27;22,1; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    cienfuegos;-80,27;22,1; Townsend J.I. (1952); Genetics of marginal populatio ...;;;;;;;;
Ilhas do Caribe;    trinidad/cuba;-80;21,48; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    santiago/cuba;-80;22; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    jamaica;-78;18; Counce S.J. and Poulson D.F. (1962); Developmental Effects of the S ...;;;;;;;;
Ilhas do Caribe;    jamaica;-78;18; Gowdey C.C. (1926); Catalogus insectorum jamaicens ...;;;;;;;;
Ilhas do Caribe;    jamaica;-78;18; Krimbas C.B. (1959); Comparison of the concealed va ...;;;;;;;;
Ilhas do Caribe;    jamaica;-78;18; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    cuba;-77,45;21,3; MSNM Collection (1986); Museo civico di Storia natural ...;;;;;;;;
Ilhas do Caribe;    cuba;-77,45;21,3; Lancefield R.C. and Metz C.W. (1922); The sex-linked group of mutant ...;;;;;;;;
Ilhas do Caribe;    cuba;-77,45;21,3; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    cuba;-77,45;21,3; de Toledo Cardoso de Mello J. (1971); Estudo da esterilidade entre d ...;;;;;;;;
Ilhas do Caribe;    porus/jamaica;-77,25;18,02; Johnson C.W. (1919); A revised list of the Diptera ...;;;;;;;;
Ilhas do Caribe;    porus/jamaica;-77,25;18,02; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;nassau/bahamas;-77,2;25,05; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    hot mineral spring;-77;18; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    puerto rico;-77;18; Levins R. (1969); Thermal acclimation and heat r ...;;;;;;;;
Ilhas do Caribe;    rio piedras/pr;-77;18; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    rio piedras/pr;-77;18; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    rio piedras/pr;-77;18; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    rio piedras/pr;-77;18; Townsend J.I. and Wheeler M.R. (1955); Notes on Puerto Rican Drosophi ...;;;;;;;;
Ilhas do Caribe;    constant spring;-76,48;18,03; Townsend J.I. (1953); To obtain Drosophila williston ...;;;;;;;;
Ilhas do Caribe;    constant spring;-76,48;18,03; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    bath/jamaica;-76,22;17,57; Malogolowkin C. (1958);" Maternally inherited ""sex-rati ...";;;;;;;;
Ilhas do Caribe;    bath/jamaica;-76,22;17,57; Malogolowkin C. et al. (1959); Experimental transfer of mater ...;;;;;;;;
Ilhas do Caribe;    bath/jamaica;-76,22;17,57; Williamson D.L. and Poulson D.F. (1979); Sex ratio organisms (Spiroplas ...;;;;;;;;
Ilhas do Caribe;    guantanamo;-75,14;20,09; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    santiago de las vegas;-75;20; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    petionville;-72,2;18,3; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    petionville;-72,2;18,3; Dobzhansky T. (1957); Genetics of natural population ...;;;;;;;;
Ilhas do Caribe;    port-au-prince;-72,2;18,33; Townsend J.I. (1953); To obtain Drosophila williston ...;;;;;;;;
Ilhas do Caribe;    port-au-prince;-72,2;18,33; Townsend J.I. (1958); Chromosomal polymorphism in Ca ...;;;;;;;;
Ilhas do Caribe;    haiti;-72,15;19; Spassky B. et al. (1971); Geography of the sibling speci ...;;;;;;;;
Ilhas do Caribe;    haiti;-72,15;19; Sturtevant A.H. (1921); The North American Species of ...;;;;;;;;
Ilhas do Caribe;    santiago/dr;-70,42;19,3; Ayala F.J. and Tracey M.L. (1974); Genetic Differentiation Within ...;;;;;;;;
Ilhas do Caribe;    trujillo/sd;-70;19; da Cunha A.B. et al. (1959); Genetics of natural population ...;;;;;;;;
